lng,lat
-97.1367,32.876972
-97.157164,33.128551
-97.131188,32.92411
-97.164905,32.900596
-96.99519,32.967755
-96.99519,32.967755
-96.973917,32.958129
-97.23038,32.875878
-97.23038,32.875878
-97.304199,32.905582
-97.304199,32.905582
-97.129905,32.89798
-97.129905,32.89798
-97.129905,32.89798
-97.144773,32.931451
-97.197404,32.937372
-73.868729,40.727219
-118.073213,33.791491
-97.167546,32.988019
-97.167546,32.988019
-97.132942,32.934574
-97.132942,32.934574
-97.164479,32.924357
-97.164479,32.924357
-97.164479,32.924357
-97.164479,32.924357
